id,posting,category,reasoning
46149070,"We’re looking for an exceptional Staff Data Engineer to help us take our data platform to the next level. This is a high-impact role where you’ll architect and build scalable data infrastructure, empower data-driven decision-making, and help shape the future of fraud prevention. We’re scaling fast, and you’ll have the chance to shape the future of our data platform.
What You’ll Do:
- Design and build robust, scalable, and secure data pipelines and infrastructure to support analytics, product intelligence, and machine learning.
- Lead data architecture decisions, ensuring high performance, reliability, and maintainability across our platform.
- Collaborate cross-functionally with product, engineering, and business teams to deliver data solutions that drive strategic insights and operational excellence.
- Champion data quality and governance, implementing best practices for data validation, lineage, and observability.
- Mentor and guide other data engineers, fostering a culture of technical excellence and continuous learning.
What We’re Looking For:
- Proven experience as a staff-level data engineer in a fast-paced, product-driven environment. Engineering experience of 8+ years.
- Experience in leading teams of other engineers to build a long-term technical vision and plans to achieve it.
- Deep expertise in cloud data platforms (e.g., Snowflake, BigQuery, Redshift) and orchestration tools (e.g., Airflow, dbt).
Reach out to me: kwright@certifid.com, or apply at https://jobs.lever.co/certifid/279db3d1-9bdc-487b-9103-57ab1eb0ed56
Location: Remote within the US",data,"This job posting is for a Staff Data Engineer role with primary responsibilities in designing and building scalable data pipelines, data infrastructure, and cloud data platforms. The role emphasizes data architecture, data quality/governance, and requires expertise in tools like Snowflake, BigQuery, and orchestration platforms (Airflow, dbt). While the posting mentions supporting machine learning and analytics, the primary focus is clearly data engineering and data infrastructure, making this a data engineering role rather than ML/AI, backend, or other categories."
46112988,"EnergyHub | Director of Engineering | Full-time | REMOTE (US)| Salary $225k
EnergyHub | Engineering Manager | Full-time | REMOTE (US)| Salary $195k
Other roles include Front End Engineer, Senior Software Engineer and more.
See all our open roles and apply here: https://grnh.se/30f1ece22us
Want to work on helping to decarbonize the electric grid and transportation in the US? (the two biggest sectors for impact)
Want to do it at scale? (we control over 1.9 million devices across the US making up over 3 gigawatts of electrical load for utilities that service 1/3rd of the entire US population)
Come work with me building some of the largest VPPs (virtual power plants) on the planet at EnergyHub. (What's a VPP? See page two of https://kevinjkircher.com/wp-content/uploads/2025/03/DOE-LPO-VPP-Liftoff-2025-update.pdf)
EnergyHub’s software makes it easy for millions of smart device owners to partner with their utility and help decarbonize the grid. Our platform lets consumers turn their smart thermostats, electric cars, EV chargers, batteries, and other products into virtual power plants that keep the grid stable and enable higher utilization of solar and wind power. You’ll be a part of building the tech that’s at the center of it all.
All roles are remote but if you like offices we have them in Brooklyn, NY and Burlington, VT.
Note that we can NOT sponsor visas at this time.",other,"The first and most prominent role listed in the posting is ""Director of Engineering,"" which is a management/leadership position. According to the classification guidelines, management roles that don't fit into the specific technical categories (backend, frontend, fullstack, data, ml_ai, devops_sre, mobile, security) should be classified as ""other."" [46112988]"
46468311,"Spill (https://www.spill.chat/) | Senior I Product Engineer (£84-101k) Senior II Backend Engineer (£108-121k) | London, UK (HQ) | ONSITE | Full-time
Our mission is to make talk therapy free at the point of use for as many people as possible. Right now, we're doing this by selling a mental health support product to businesses. We're a small product-focused company and were cashflow positive in 2025.
If you're interested in the mission and one of the roles, email calvin[at]spill[dot]chat with your CV",fullstack,"The posting lists two roles, with ""Senior I Product Engineer"" mentioned first. According to the instructions, classification should be based on the FIRST or most prominent role mentioned. Product Engineer roles at small, product-focused companies like Spill typically involve full-stack development work across both frontend and backend systems. While a Backend Engineer role is also listed, the Product Engineer role takes precedence as the first-mentioned position. This classification reflects the full-stack nature of product engineering responsibilities."
46467383,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time | https://radar.com
- Radar is the geo-location dev tool
- Doing 1B+ API calls per day
- Our main languages are Rust and TypeScript, we also use mobile and offline pipeline languages (Python, Scala, and Terraform).
- We're based in NYC with our HQ in Union Square and remote friendly (US)
Interesting things we're working on:
- HorizonDB, our Geospatial database written in Rust
- Precise indoor location more accurate than iOS and Android leveraging Ultra-Wideband, other mobile sensors and ML.
- Extracting raw map data from satellite maps and the web leveraging ML and AI
- Anomaly detection to identify spoofed locations
- Mobile infrastructure that automatically configures itself optimizing battery-life and location accuracy for different use-cases over time
- Multi-Region AWS K8s deployment, 99.99%+ availability
- Frontend tools to visualize and debug location data at scale
Check out our jobs page here: https://radar.com/jobs#jobs If you have any questions, feel free to reply here or you can e-mail me at tim@radar.com",devops_sre,"The job posting lists multiple roles in order of prominence: ""SRE, data platform, backend, full-stack, mobile"". Following the instruction to classify by the FIRST or most prominent role mentioned, SRE (Site Reliability Engineering) is listed first. The posting emphasizes infrastructure and reliability work including ""Multi-Region AWS K8s deployment, 99.99%+ availability"", which are core SRE responsibilities. Therefore, this posting is classified as devops_sre."
46111126,"Thunder Compute, YC S24 | https://www.thundercompute.com | In-person in San Francisco
Hiring 4 full-time Software Engineers for low-level C++ systems work (HFT skillset), reporting to the CTO, team ex-Citadel, ex-Aquatic, ex-Bain
We're a cloud provider using GPU virtualization software to arbitrage GPU prices.
To our customers, we are a direct substitute for Runpod, Lambda, Coreweave, etc. with a simple UX and low prices.
Our advantage is we have spent 3 years bringing research technology to market which lets us use each GPU more efficiently than competitors. We can buy GPU compute, make it more efficient, and resell it at 60%+ profit margins.
We recently closed ~$4.5M of funding to triple our team size with a focus on recruiting the world's best low-level talent.
If you're cracked at building C++ systems software, on noncompete and bored, or looking to do something more meaningful than creating liquidity (you can tell most of our team is from HFT), reach out.
To apply: email met at carl@thundercompute.com and mention HN. I read every email.",devops_sre,"This posting is for Software Engineers building low-level C++ systems software for GPU virtualization infrastructure. Thunder Compute is a cloud platform provider competing with companies like Runpod, Lambda, and Coreweave. The focus on building infrastructure software, GPU virtualization technology, and platform engineering capabilities classifies this as a DevOps/SRE/platform engineering role rather than general backend development. The work involves infrastructure-level systems programming to power their cloud platform."
46121180,"Subsets | Copenhagen, Denmark | ONSITE | Full-time | Competitive Salary+Equity | https://www.subsets.com
Hi, I'm the co-founder of Subsets - a lifecycle growth platform for subscription businesses. We help businesses such as The Atlantic, Daily Mail, and Matas increase subscription growth through AI-driven retention and engagement initiatives. By analyzing subscriber behavior, Subsets automatically generates audiences and measures the incremental revenue lift in lifetime value, all within a platform designed for Lifecycle Marketing and Growth teams.
We are looking for experienced engineers for the following roles:
- Fullstack Software Engineer - https://thehub.io/jobs/692736ead5f5f40a2e1db9f0
- Senior Backend Software Engineer - https://thehub.io/jobs/692734b51cd59309d1bee21b
- Senior Data Engineer - https://thehub.io/jobs/6913bd08ec344369a247deb5",fullstack,"The job posting lists multiple roles for Subsets, with ""Fullstack Software Engineer"" mentioned first among the three positions (Fullstack Software Engineer, Senior Backend Software Engineer, and Senior Data Engineer). Following the instruction to classify by the first or most prominent role mentioned, the primary category is fullstack development [46121180]."
46109059,"Abnormal.AI (Series D, $5.1 Billion valuation Unicorn) | REMOTE in US, Canada and Singapore) with optional offices in SF & NYC. HYBRID in Bangalore, India | Full-time |
https://careers.abnormal.ai
I'm looking for exceptional engineering managers, full-stack, backend and ML engineers to join my teams at Abnormal AI to fight cybercrime. We have multiple open positions for each of these roles, working in Python, Golang, Typescript and React among other leading edge technologies. If you're looking for personal as well as company growth, you won't find a better company than Abnormal AI.
I'm the Director of Engineering for the Messaging Security Products Division. We build the user-facing products for inbound email security and have many interesting challenges working at massive scale. Please see the following links for more details on the open positions and our general careers page link for all open positions across the company. We are hiring for engineering in other divisions as well!
Engineering Manager
Remote - Singapore: https://abnormal.ai/careers/jobs/7497288003?gh_jid=7497288003
Engineering Manager
Hybrid - Bangalore: https://abnormal.ai/careers/jobs/7496072003?gh_jid=7496072003
Software Engineer II - Fullstack (4 open positions)
Remote - USA/Canada: https://abnormal.ai/careers/jobs/6671235003?gh_jid=6671235003
Software Engineer II - Fullstack
Hybrid - Bangalore:  https://abnormal.ai/careers/jobs/6577843003?gh_jid=6577843003
Software Engineer II - Backend
Hybrid - Bangalore: https://abnormal.ai/careers/jobs/6592675003?gh_jid=6592675003
Software Engineer 1 - Fullstack
Remote Singapore: https://abnormal.ai/careers/jobs/7500482003?gh_jid=7500482003
Machine Learning Engineer II
Remote - Singapore: https://abnormal.ai/careers/jobs/7509271003?gh_jid=7509271003",fullstack,"The posting's opening line mentions ""full-stack, backend and ML engineers,"" with ""full-stack"" being the first engineering role listed. The job listings further reinforce this, with 5 fullstack positions (4 positions for Software Engineer II - Fullstack in USA/Canada, 1 in Bangalore, and 1 Software Engineer 1 - Fullstack in Singapore) compared to 1 backend and 1 ML engineer position. This makes fullstack the most prominent role being hired for."
46111599,"Konvu | https://konvu.com/ | Software Engineer | FULLTIME | ONSITE | Paris, France
At Konvu, our mission is to make security invisible. As AI transforms how code is generated, tested, and deployed, application must evolve too. Vulnerabilities should be automatically detected, prioritized, and remediated—without burdening engineers.
Behind Konvu are founders with deep roots in the security industry. As part of the founding team at Sqreen YC W18 (acquired by Datadog), we have firsthand experience in driving security solutions from concept to global impact.
We’re looking for:
* Application Security Engineer (Entry-level / Intermediate) https://jobs.ashbyhq.com/konvu/d46947df-8172-4b4d-b1d8-e3b6b65d3f99
* Software Engineer - AI Agent (Expert) https://jobs.ashbyhq.com/konvu/b40839d0-768b-4e80-a066-3d7ccff9251f
* Software Engineer (Intermediate) https://jobs.ashbyhq.com/konvu/be7be978-08be-4672-a9e5-a559e0e60562
* Head of AI https://jobs.ashbyhq.com/konvu/403ecd3d-7845-47d7-b24c-1fe1877fde8d
* Founding Account Executive (Enterprise) https://jobs.ashbyhq.com/konvu/dbac9d61-ab2d-4506-9315-28323e9a9a71
Read more about how we're building Konvu the YC-way: https://konvu.com/blog/yc-culture",security,"The job posting lists multiple roles for Konvu, a security company. The FIRST role listed is ""Application Security Engineer (Entry-level / Intermediate)"", which is clearly a security-focused position. The company's mission statement emphasizes security (""make security invisible"") and vulnerability detection/remediation. While other roles are listed (Software Engineer - AI Agent, Software Engineer, Head of AI, and Account Executive), the first and most prominent technical role is Application Security Engineer, which falls squarely into the security engineering category."
46467085,"Resemble AI | San Francisco Bay Area (Mountain View, CA) | Full-Time
We're creating state of the art AI models, including the leading foundation model for Deepfake Detection. Looking for full stack, frontend and machine learning engineers that would love to create prototypes directly with the founders.
Here's what we're looking for:
Full Stack Engineer - We are seeking a skilled Full Stack Engineer with experience with both Javascript and Python to join us. The ideal candidate will have a strong background in building and deploying web applications, a passion for working on cutting-edge AI technologies, and the ability to collaborate closely with our founders to create innovative prototypes.
Product Lead - Ownership over our security AI model product suite. Lead technical + product conversations with customer engineering/security stakeholders.
Solutions Engineer / Forward Deployed Engineer - Own technical success for enterprise integrations: take customers from first POC → production rollout → expansion. Partner with product/engineering to turn customer friction into roadmap, and advocate for the highest-leverage fixes.
If interested, reach out directly to me: zohaib [at] resemble.ai",fullstack,"The job posting lists multiple roles, but the first specific role mentioned is ""Full Stack Engineer"" - described as seeking a skilled engineer with experience in both Javascript and Python to build and deploy web applications. Per the instructions to classify by the FIRST or most prominent role mentioned, this posting is classified as fullstack (full-stack development encompassing both frontend and backend)."
46468717,"EnsoData | healthcare, sleep, machine learning | Hybrid or Remote (Madison, WI) | Product Manager - Software Medical Devices SaaS | Full Time | $110k-$130k + bonus, stock options | https://apply.workable.com/ensodata/j/5FD6175FEB/
Sleep is vital to recharging mentally, restoring our bodies physically, and fighting off disease. Sleep is so core to our health that it's the activity we all spend most of our life doing.
Yet sleep disorders are some of the most underdiagnosed health conditions on the planet, with an estimated 80% of obstructive sleep apnea patients undiagnosed and untreated
EnsoData uses machine learning, integration with pulse oximeter hardware, mobile apps, and clinician review UIs to automate sleep study scoring and give sleep clinicians tools to find and help patients with sleep disorders.
We're hiring a product manager to uncover what features our customers crave most, conduct discovery research in the sleep industry, define and prioritize product requirements, partner with engineers to ship features, and work with marketers to tell compelling product stories. You'll manage the product development process from whiteboard mockups tested with real users through to detailed specs and launch, breaking down ambiguous problems into releasable slices that bring AI-powered sleep diagnosis to more patients.",other,"This is a Product Manager position for a medical devices SaaS company. While the company develops machine learning and mobile app technologies, the PRIMARY role being hired is explicitly a Product Manager responsible for discovery research, requirements definition, prioritization, and cross-functional stakeholder management rather than hands-on software development. Product management roles fall under the ""other"" category which includes management and roles that don't fit the technical engineering categories."
46110465,"Radar Labs | Software Engineers (SRE, data platform, backend, full-stack, mobile) | Remote (US), NYC | Full Time | https://radar.com
- Radar is the geo-location dev tool
- Doing 1B+ API calls per day
- Our main languages are Rust and TypeScript, we also use mobile and offline pipeline languages (Python, Scala, and Terraform).
- We're based in NYC with our HQ in Union Square and remote friendly (US)
Interesting things we're working on:
- HorizonDB, our Geospatial database written in Rust
- Precise indoor location more accurate than iOS and Android leveraging Ultra-Wideband, other mobile sensors and ML.
- Extracting raw map data from satellite maps and the web leveraging ML and AI
- Anomaly detection to identify spoofed locations
- Mobile infrastructure that automatically configures itself optimizing battery-life and location accuracy for different use-cases over time
- Multi-Region AWS K8s deployment, 99.99%+ availability
- Frontend tools to visualize and debug location data at scale
Check out our jobs page here: https://radar.com/jobs#jobs If you have any questions, feel free to reply here or you can e-mail me at tim@radar.com",devops_sre,"The job posting lists multiple roles as ""Software Engineers (SRE, data platform, backend, full-stack, mobile)"". Following the instruction to classify by the FIRST or most prominent role mentioned, SRE (Site Reliability Engineering) is listed first and is a DevOps/SRE role focused on infrastructure, reliability, and platform engineering."
46469063,"Blueberry Pediatrics | Full-stack Senior or Staff Engineer | REMOTE (US only)
American healthcare is seldom affordable, accessible, or high-quality. We are fixing this for pediatrics. Blueberry is the most affordable option amongst our competitors. We practice the highest quality pediatric telemedicine, as evidenced by our exclusive hiring of board-certified pediatricians and the usage of at-home medical kits. And, we’re accessible 24 hours a day.
Our success is shown in the lives we save, the costs we save our insurers, and our exploding B2B and D2C business.
As you can imagine, pulling off affordable high-quality healthcare is a challenge. It requires a lot of engineering ingenuity, a C-suite aligned with positive patient outcomes above short-term profits, and a great product team.
We use Django, Hotwire Turbo (an HTMX-like framework), Pytorch, Sklearn, and Flutter. Experience in these technologies helps, but what’s more important is general full-stack knowledge, curiosity, and a strong work ethic.
Full-stack engineer: https://jobs.ashbyhq.com/blueberrypediatrics/dc8108f3-34ed-4701-aa5d-6bfa160a643d?utm_source=hn
Our homepage: https://blueberrypediatrics.com/
Our engineering blog: https://engineering.blueberrypediatrics.blog/",fullstack,"The job posting explicitly identifies this as a ""Full-stack Senior or Staff Engineer"" position. The posting directly states ""Full-stack engineer"" and emphasizes the importance of ""general full-stack knowledge."" While the role involves multiple technologies spanning backend (Django), frontend (Hotwire Turbo), ML (PyTorch, Sklearn), and mobile (Flutter), the PRIMARY role being hired is clearly full-stack development."
46499824,"Better Stack | https://betterstack.com/ | /^Full-?stack Engineer$/i | Remote (North America & Europe)
We are software builders at :heart: CEO is a software engineer, COO is a software engineer, and you guessed it, CTO is an engineer, too. We are engineers, making the tools we always wanted. If you love building amazing software, you're at the right address.
We are looking for software engineers who, if given enough time, could build Better Stack on their own = looking for Full-Stack/Product Engineer/Generalist to help us create high-quality software with exceptional UX – end to end.
Apply at https://betterstack.com/careers/fullstack-engineer
How we operate: https://betterstack.com/careers – https://betterstack.com/careers/engineering – https://juraj.blog/",fullstack,"The job posting explicitly states the position is for a ""Full-Stack Engineer"" or ""Full-Stack/Product Engineer/Generalist"" role that needs to create software ""end to end."" This clearly indicates both frontend and backend development responsibilities, making it a full-stack position. The posting emphasizes finding someone who could build the entire product independently, further confirming the full-stack nature of the role. The title pattern /^Full-?stack Engineer$/i also directly confirms this classification."
46116343,"Combinaut | REMOTE (US) | Developers: front end and Ruby | Contract | https://www.sparkle.health/
We’re looking for remote candidates to join our team of kind, hardworking, and creative people!
Frontend Developer - Must have strong design sense and eye for detail, as well as 3+ years of experience developing web apps with modern HTML, SCSS/SASS, WCAG, and UI patterns. Experience with Rails, VUE.js, and WebComponents/CustomElements is a plus.
Ruby/Rails Developer - Must have 3+ years Ruby on Rails experience, preferably with growing depth of skill on a single app. We have multiple clients with different deployments and customizations to business logic, and we use Github version control. Experience with Vue.js, US healthcare, and transactional application development is a plus.
About the project:
We create tools for healthcare organizations that help patients find care (https://www.sparkle.health/).
* It is a large app, been around for many years, so there is a mix of greenfield new features as well as maintenance and improvement of existing features.
* Our team is international and all remote, but mostly overlaps with the Pacific or Central time zone.
* Our developers work with near-autonomy toward shared goals. We don't micro-manage.
* We actively maintain work/life balance and reject crunch culture. We work hard to foster an atmosphere of independence and trust.
To apply: Please email marc @ combinaut dot com with your resume and GitHub url.",frontend,"The job posting lists two developer positions, with ""Frontend Developer"" mentioned first in both the title (""Developers: front end and Ruby"") and in the detailed description. According to the classification rules, when multiple roles are listed, the posting should be classified by the FIRST or most prominent role mentioned. The Frontend Developer position is explicitly listed first with specific requirements for design sense, HTML, SCSS/SASS, WCAG, and UI patterns [46116343]."
46117398,"Internet Archive | Senior Datacenter Network Infrastructure Engineer | On-site SF Preferred | https://archive.org
The Internet Archive is looking for a datacenter & network engineering to help us with our physical datacenters (one is a converted church in SF!) and networking stack. We have a global site pushing 100s of gigabits out of on-prem and bare metal, adding 150TB a day of new data.
More info and application at https://workforcenow.adp.com/mascsr/default/mdf/recruitment/recruitment.html?cid=12261ced-819c-4d6d-af85-ffea690b6521&ccId=9201102651278_3&jobId=594691&jwId=9201102651278_1&lang=en_US , but please email me at kevin.oconnor@archive.org for more info or a quick chat about the position!",devops_sre,"This posting is for a Senior Datacenter Network Infrastructure Engineer position focused on physical datacenter management, network engineering, and infrastructure scaling. The primary responsibilities involve datacenter operations, networking stack management, and bare metal infrastructure—all core devops_sre functions. While the role involves infrastructure rather than traditional SRE monitoring, it aligns with the devops_sre category which encompasses infrastructure and platform engineering."
46108947,"Tendavo | Founding Engineer | Stockholm | On-site (Hybrid) | Full-time | Visa | https://tendavo.se/
Tendavo helps SMEs win public procurement tenders - a massive, neglected market. We are bootstrapped, profitable and have around 100 happy customers without taking a dollar of external investment. We are based at the SSE Business Lab, where companies such as Klarna and Legora originated.
We spent the last year validating PMF. The CTO has built the core foundation, and now we are hiring a Founding Engineer to architect and code the rest of the platform side-by-side.
The Team: CEO: ex-McKinsey | CTO: +13 years of startup experience, previously founded a data startup scraping 50m pages/week.
The Role:
You will work side-by-side with the CTO to build the platform from the ground up. You get full technical ownership to design agents and LLM workflows that replace our manual routines.
This is a high-agency role: We have validated Product-Market Fit; your job is to scale it.
Tech: Python (AI & core systems), PostgreSQL, TypeScript, GCP
We offer equity, mentorship from a technical team, and a clear path to VP/Head of Engineering.
Reach out to me directly at tom.dickson@tendavo.se - we'd love to hear from you!",ml_ai,"The posting's PRIMARY role emphasis is on designing ""agents and LLM workflows that replace our manual routines."" While the position is a Founding Engineer with full-stack responsibilities (Python, PostgreSQL, TypeScript, GCP), the distinctive technical focus is on AI/ML systems - specifically building LLM agents and workflows. This is mentioned as the first and most prominent technical responsibility, making machine learning and AI the primary category for this role."
46109127,"Profitmind | Web Scraping Junior Developer | Remote or Pittsburgh | $90-110k | Full-time | https://www.profitmind.com/
At Profitmind, we're building massive-scale ecommerce datasets to use in AI training/inference, and we need a junior engineer to help develop the scraping infrastructure for product data. You'll be reverse-engineering undocumented APIs, handling anti-bot systems, and dealing with edge cases like pagination limits, rate limiting, and sites that change their protection schemes without warning. It's fun work! The technical side involves analyzing a site's network requests, deobfuscating and reading obfuscated javascript, and implementing simple HTTP request scraping to full browser automation. You'll also work on the infrastructure layer: state management for resumable scrapes, deduplicating products, data integrity, and monitoring systems to detect when sites change.
The work you'll be doing is in the hot path of our company, so the systems you will build need to be performant and maintainable. You should have solid Python skills and experience scraping ecommerce websites and APIs. You should also like the slightly-obsessive investigative nature of the work.
If you worked in scraping or botting in the past, please hit me up!
Reach out directly - gray at netail.ai",data,"This job posting is for a Web Scraping Junior Developer role at Profitmind. The primary responsibility is building scraping infrastructure and data pipelines to collect and process ecommerce product data at scale. The role involves developing state management systems for scrapes, deduplicating products, ensuring data integrity, and monitoring data systems - all core data engineering functions. While the work involves some infrastructure and backend-adjacent concepts, the fundamental purpose is data collection and processing for AI training, making this primarily a data engineering position rather than backend, fullstack, or DevOps."
46501727,"Aircraft Owners and Pilots Association | Engineering Leader
Location: Frederick, MD or REMOTE (US), ET timezone
AOPA is a nonprofit that supports and advocates for general aviation pilots through safety programs, training, advocacy, and digital platforms used by hundreds of thousands of members.
You would lead a team of 6–10 engineers and various consultants working on AOPA’s core digital platforms.
Stack: TypeScript, Swift, iOS, Astro, Cloudflare Workers, .NET, Azure
Looking for: former senior engineer turned engineering leader, strong people leadership with solid technical judgment, clear communicator aligned with business outcomes.
If you love general aviation and supporting the GA community, this role is a strong fit. Perks include free flight training.
Email alex.polvi@aopa.org if interested. I am a former YC founder (Cloudkick W09, CoreOS S13), active pilot.",other,"This position is for an Engineering Leader managing 6-10 engineers on core digital platforms. The primary role is management and people leadership (""former senior engineer turned engineering leader, strong people leadership""), not a hands-on technical specialization. While the team works with multiple technologies (TypeScript, Swift, iOS, etc.), the posting seeks someone for a leadership position focused on team management and business outcomes rather than a specific technical discipline like backend, frontend, data, or DevOps. Therefore, this is classified as ""other"" under management roles."
46123544,"Hudson River Trading (HRT) | Experienced Software Engineer — Systems | Hybrid (NYC / US offices, London, Singapore) | $150k–$250k + bonus
We’re hiring an experienced engineer to help build and evolve the platform that powers HRT’s global infrastructure.
You’ll work in Python on automation, provisioning, monitoring, and network tooling across thousands of Linux machines. Strong Python and Linux/UNIX fundamentals are required; experience with Debian, networking, or CI/CD is a plus.
Share your info here:
https://www.gem.com/form?formID=65d1b5ca-e5d1-4f4c-a782-ba0f7ee7e4b1",devops_sre,"This posting is for a Systems Engineer at Hudson River Trading focused on building and evolving platform infrastructure. The primary responsibilities center on Python-based automation, provisioning, monitoring, and network tooling across thousands of Linux machines. The emphasis on infrastructure operations, Linux/UNIX fundamentals, CI/CD, and system-level work clearly indicates a DevOps/SRE role rather than application development (backend/frontend/fullstack)."
46187909,"General Catalyst-backed Stealth AI Startup | Founding Engineer | Onsite (New York City) | Full-time
We’re building the AI operating system for engineering firms - automating the workflows behind the infrastructure America runs on.
Founded by engineers and operators from Citadel, Amazon AI, Stanford and Columbia. The team recently raised a large Seed round and is scaling quickly.
We're looking for exceptional engineers with strong backend development and systems engineering skills. Experience working with LLM-based systems at scale, building RAG pipelines, working with embeddings and vector stores, and building effective context management systems is strongly preferred.
You'll work directly with me (CTO / co-founder) to define the system architecture, take ownership of key product features, and build out the platform's core AI systems.
Our culture is simple: we move extremely fast, hold a high bar for exceptional talent, and pay people very well.
Reach out to me at cgoggins0@gmail.com to hear more.",ml_ai,"The primary role is machine learning/AI engineering. While the posting emphasizes backend development skills, the core focus is building ""the AI operating system"" with work centered on ""core AI systems."" The specific technical requirements—LLM-based systems at scale, RAG pipelines, embeddings, vector stores, and context management systems—are all AI/ML engineering concepts. Backend expertise is a prerequisite skillset, but the PRIMARY role being hired is an AI/ML engineer."
46109335,"Big Cartel | DevOps Engineer | Remote | Full time
We are seeking an experienced DevOps Engineer to join our team full time. Big Cartel is dedicated to empowering the independent seller with affordable e-commerce tools. We are a 100% independent, bootstrapped, tight-knit team dedicated to our mission of aiding individuals and small brands in setting up shop and making a living doing what they love. For more details please check out our job posting here: https://bigcartel.recruitee.com/o/devops-engineer",devops_sre,"The job posting explicitly states ""We are seeking an experienced DevOps Engineer to join our team full time."" The position title and description clearly identify this as a DevOps Engineer role, which falls under the DevOps, SRE, infrastructure, and platform engineering category."
46473267,"Firetiger | Product Engineer | San Francisco | Full time, on-site
Firetiger is building self-driving software operations. We believe the future of DevOps isn't better dashboards (like Datadog), but autonomous agents that monitor, investigate, and remediate issues based on high-level business goals. We are backed by Sequoia Capital and founded by Rustam and Achille, former leaders from Cloudflare and Segment.
We are looking for a Product Engineer to build the interfaces between humans and AI agents running software on behalf of those humans. More here: https://jobs.ashbyhq.com/firetiger/f5d4ba4b-29c8-4f77-bae8-87fea7cf4d98",fullstack,"The job posting is for a Product Engineer role that explicitly requires full-stack capabilities [https://jobs.ashbyhq.com/firetiger/f5d4ba4b-29c8-4f77-bae8-87fea7cf4d98]. The role involves building both user-facing interfaces for human-AI interaction and the core AI agents themselves, spanning frontend (designing agent interfaces, visualizations, UX patterns) and backend/AI (building the agent intelligence) components [https://jobs.ashbyhq.com/firetiger/f5d4ba4b-29c8-4f77-bae8-87fea7cf4d98]. The job description emphasizes ""Full-Stack Capable"" as a key requirement and mentions end-to-end feature ownership across complex, data-heavy web applications [https://jobs.ashbyhq.com/firetiger/f5d4ba4b-29c8-4f77-bae8-87fea7cf4d98]."
46112767,"Source (https://source.network)| USA/Canada/EU: REMOTE | Full-Time | https://source.network/careers
At Source, we aim to revolutionize developer data management for the open web. Our mission is to simplify data handling for edge devices, local-first software, and distributed infrastructures, allowing developers to unleash their creativity and build world-changing tools that realize the open web’s full potential.
Our suite of new technologies work together to make it easy for developers to ship edge and local-first software. We empower developers to create software and devices that seamlessly communicate, offer granular data control, and secure data cryptographically to ensure trust. Join us in shaping the future of data management and the open web.
We’re growing fast and are looking to fill the below positions:
ENGINEERING
- Lead Edge AI Engineer - https://source.network/careers/lead-edge-ai-engineer
- Lead Technical Writer & Documentation Engineer - https://source.network/careers/lead-technical-writer--documentation-engineer
- Software Engineer, Backend (Database/Distributed Systems) - https://source.network/careers/software-engineer-backend-database
- Protocol Engineer (Distributed Systems) - https://source.network/careers/software-engineer-backend-database
OPS & GROWTH
- Chief of Staff - https://source.network/careers/chief-of-staff
- Head of Developer Relations -  https://source.network/careers/head-of-developer-relations-role
See all our open positions here: https://source.network/careers",ml_ai,"The job posting from Source lists multiple positions, with the first and most prominent being ""Lead Edge AI Engineer."" According to the detailed job description [https://source.network/careers/lead-edge-ai-engineer], this role focuses on owning Source's edge-AI engineering roadmap, architecting edge-AI pipelines for local training and inference, deploying and orchestrating AI models across edge environments, and working with federated learning and on-device inference. The role requires deep experience in AI/ML systems, model deployment, and distributed systems with an AI focus [https://source.network/careers/lead-edge-ai-engineer]. This clearly positions the primary role as Machine Learning/AI engineering, making it the ml_ai category."
46475488,"eventfirst | Senior Full-Stack Engineer | Berlin, Germany | REMOTE (CET) | Full-time
We are applying AI to organize corporate events.
We are looking for a senior engineer with at least ten years of full stack experience, a strong focus on product and UX, and optionally some experience building LLM based products. Currently we are focussed on building tooling that enables us to capture domain knowledge from experts to streamline prompt creation and evaluation.
Our tech stack is Typescript, React, Next.js and Tailwind. On the backend we use Drizzle with Neon, deployed and monitored via Vercel.
We have pre-seed funding from a major US VC and are experienced founders. You’ll be working alongside the founders (ex-Apple, ex-Airbnb, ex-Tulip, ex-Tourlane) and will have a chance to shape the company, product and of course the engineering culture.
Apply here: https://eventfirst.jobs.personio.com/job/1646275",fullstack,"The job posting explicitly states ""Senior Full-Stack Engineer"" as the primary role, with requirements for at least ten years of full-stack experience. The tech stack includes both frontend technologies (Typescript, React, Next.js, Tailwind) and backend technologies (Drizzle with Neon, Vercel deployment). While the company applies AI to corporate events and mentions optional LLM experience, the primary role being hired is full-stack development rather than ML/AI."
